run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-confirmatory_a-20260830-001652,11,clean,full_rfl,90,0.1864823192575553,0.21730891712916342,0.33013074167841,0.4293049709182761,1.0,0.3333333333333333,,0.0,94.33333333333333,0
A-confirmatory_a-20260830-001652,11,clean,oracle_upper,90,0.0,0.0,0.17756679043603998,0.23333482619385562,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,11,symmetric,immediate,90,0.4963329964863795,0.42321428974629804,0.3688437818026223,0.43919186960161694,0.6555555555555556,0.4406779661016949,1.0,0.0,0.0,41
A-confirmatory_a-20260830-001652,11,symmetric,pe_seq,90,0.4582603234847924,0.15706518635052827,0.5008570276201871,0.19868918448801678,1.0,0.4444444444444444,0.9444444444444444,0.0,0.0,36
A-confirmatory_a-20260830-001652,11,symmetric,cf_only,90,0.0,0.0,0.17756679043603998,0.23333482619385562,1.0,0.3333333333333333,0.0,0.0,387.5,42
A-confirmatory_a-20260830-001652,11,symmetric,full_rfl,90,0.20104438933921626,0.21014626989638588,0.3242829349636623,0.40703658704701956,1.0,0.3333333333333333,0.08163265306122448,0.0,88.71111111111111,49
A-confirmatory_a-20260830-001652,11,symmetric,oracle_upper,90,0.0,0.0,0.17756679043603998,0.23333482619385562,1.0,0.3333333333333333,0.0,0.0,0.0,33
A-confirmatory_a-20260830-001652,12,clean,immediate,90,0.1688235044962293,0.23187615127710218,0.005843799927201204,0.008202550339028296,0.6666666666666666,0.0,,0.0,0.0,0
A-confirmatory_a-20260830-001652,12,clean,pe_seq,90,0.38944364855238106,0.11416715318307878,0.44781776909777654,0.2114389828921265,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,12,clean,cf_only,90,0.0,0.0,0.1752684156552637,0.2348777701499322,1.0,0.3333333333333333,,0.0,388.24444444444447,0
A-confirmatory_a-20260830-001652,12,clean,full_rfl,90,0.1869341268053015,0.21682185672204826,0.3281501819287753,0.43026967050368053,1.0,0.3333333333333333,,0.0,94.58888888888889,0
A-confirmatory_a-20260830-001652,12,clean,oracle_upper,90,0.0,0.0,0.1752684156552637,0.2348777701499322,1.0,0.3333333333333333,,0.0,0.0,0
